yyyy,mm,tmax,tmin,latitude,longitude
1895,6,20,8,,
1895,7,17.8,9.6,,
1895,8,18.1,10.3,,
1895,9,19,9.8,,
1895,10,10.7,2.7,,
1895,11,9.5,3.4,,
1895,12,5.9,1.3,,
1896,1,8,3.1,,
1896,2,9.2,4,,
1896,3,9.8,2.6,,
1896,4,13.4,5.2,,
1896,5,17.6,6.7,,
1896,6,19.4,10.1,,
1896,7,18.3,10,,
1896,8,17.4,8.6,,
1896,9,15.3,8.2,,
1896,10,9.8,2.3,,
1896,11,8.3,2.1,,
1896,12,6.6,0.7,,
1897,1,5.4,-1.3,,
1897,2,8.9,3.5,,
1897,3,9.3,2.6,,
1897,4,10.2,1.9,,
1897,5,14.2,4.4,,
1897,6,17.4,9.6,,
1897,7,20,10.5,,
1897,8,18.5,10.4,,
1897,9,15.7,6.7,,
1897,10,13.5,6.5,,
1897,11,10.7,4.6,,
1897,12,8.4,2.2,,
1898,1,9.5,4.9,,
1898,2,7.7,1.2,,
1898,3,8.8,0.8,,
1898,4,12.9,4.3,,
1898,5,13.9,4.8,,
1898,6,17.3,8.3,,
1898,7,19,8.8,,
1898,8,19.1,10.5,,
1898,9,18.2,10.5,,
1898,10,13.4,7.4,,
1898,11,9.5,3.8,,
1898,12,9.8,4.6,,
1899,1,6.9,0.8,,
1899,2,8.3,1.9,,
1899,3,10.3,1.8,,
1899,4,11.4,3.7,,
1899,5,14.1,5,,
1899,6,20.1,9.6,,
1899,7,19.1,11.9,,
1899,8,21.5,11.7,,
1899,9,16.1,8.3,,
1899,10,13.9,5,,
1899,11,11.4,6.6,,
1899,12,6.4,1.5,,
1900,1,7.4,2.1,,
1900,2,5.4,-1.2,,
1900,3,7.2,0.8,,
1900,4,13,4.3,,
1900,5,14.4,5.9,,
1900,6,18.4,9.7,,
1900,7,19.9,11.9,,
1900,8,18,10,,
1900,9,17.4,8.4,,
1900,10,12.5,5,,
1900,11,9.1,3.1,,
1900,12,9.4,4.4,,
Jan-19,1,6.8,2.3,,
Jan-19,2,6.3,0.1,,
