yyyy,mm,tmax,tmin,latitude,longitude
,,degC,degC,-6.153,55.181
1985,6,13.7,6.3,,
1985,7,16.2,9.8,,
1985,8,15.1,9.2,,
1985,9,15.3,9.2,,
1985,10,12.8,6.6,,
1985,11,6.8,1.2,,
1985,12,7.7,2.5,,
1986,1,5.5,-0.1,,
1986,2,2.8,-1.4,,
1986,3,7.7,0.8,,
1986,4,7.5,0.8,,
1986,5,12,4.9,,
1986,6,15.9,8,,
1986,7,16,9.7,,
1986,8,13.9,7.8,,
1986,9,13.9,6.4,,
1986,10,12.4,6.2,,
1986,11,9.5,3.2,,
1986,12,7.5,1.9,,
1987,1,5.2,0.6,,
1987,2,6.8,0.1,,
1987,3,6.7,1.1,,
1987,4,11.2,4.7,,
1987,5,12,5,,
1987,6,13.2,6.8,,
1987,7,16.8,10.3,,
1987,8,16,10.2,,
1987,9,14.5,7.7,,
1987,10,10.7,4.7,,
1987,11,8.5,4.4,,
1987,12,8.2,3.2,,
1988,1,6.5,1.4,,
1988,2,6.3,1.6,,
1988,3,7.9,2.3,,
1988,4,10.1,4,,
1988,5,13.5,5.4,,
1988,6,16,8.5,,
1988,7,14.5,9.5,,
1988,8,15.5,10.1,,
1988,9,14.1,8.8,,
1988,10,12,6.4,,
1988,11,8.6,3,,
1988,12,9.1,4.5,,
1989,1,8.7,3.4,,
1989,2,7.5,1.9,,
1989,3,8.8,2,,
1989,4,8.2,2,,
1989,5,13.9,5.5,,
1989,6,16.1,7.8,,
1989,7,19.9,10.9,,
1989,8,16.3,10.5,,
1989,9,15,8.5,,
1989,10,12.5,7.8,,
1989,11,8.3,4.5,,
1989,12,6.6,1.4,,
1990,1,7.8,2.6,,
1990,2,7.6,2.3,,
1990,3,9.8,4.4,,
1990,4,10.2,3,,
1990,5,14.6,6.4,,
1990,6,14.4,8.1,,
1990,7,18.2,10.3,,
1990,8,17,11.4,,
1990,9,14.1,7.6,,
1990,10,12.5,7.9,,
1990,11,8.5,3.9,,
1990,12,6.8,2,,
1991,1,---,---,,
1991,2,---,---,,
1991,3,---,---,,
1991,4,---,---,,
1991,5,---,---,,
1991,6,---,---,,
1991,7,---,---,,
1991,8,---,---,,
1991,9,---,---,,
