,yyyy,mm,tmax,tmin,latitude,longitude,location,distance
7996,1917,10,8.7,3.3,-6.318,58.214,stornoway,1106.1555267122794
7997,1917,11,9.2,4.2,-6.318,58.214,stornoway,1106.1555267122794
7998,1917,12,6.2,1.7,-6.318,58.214,stornoway,1106.1555267122794
7999,1918,1,4.9,-0.2,-6.318,58.214,stornoway,1106.1555267122794
8000,1918,2,8.2,3.4,-6.318,58.214,stornoway,1106.1555267122794
8001,1918,3,8.3,3,-6.318,58.214,stornoway,1106.1555267122794
8002,1918,4,9.9,2.9,-6.318,58.214,stornoway,1106.1555267122794
8003,1918,5,13.6,7.4,-6.318,58.214,stornoway,1106.1555267122794
8004,1918,6,14.2,8,-6.318,58.214,stornoway,1106.1555267122794
8005,1918,7,16,10.1,-6.318,58.214,stornoway,1106.1555267122794
8006,1918,8,15.9,11.1,-6.318,58.214,stornoway,1106.1555267122794
8007,1918,9,11.7,5.6,-6.318,58.214,stornoway,1106.1555267122794
8008,1918,10,11,5.2,-6.318,58.214,stornoway,1106.1555267122794
8009,1918,11,9,4.1,-6.318,58.214,stornoway,1106.1555267122794
8010,1918,12,7.5,3.3,-6.318,58.214,stornoway,1106.1555267122794
8011,1919,1,6,1.7,-6.318,58.214,stornoway,1106.1555267122794
8012,1919,2,5.4,0.3,-6.318,58.214,stornoway,1106.1555267122794
8013,1919,3,5.7,-0.1,-6.318,58.214,stornoway,1106.1555267122794
8014,1919,4,9.2,3.7,-6.318,58.214,stornoway,1106.1555267122794
8015,1919,5,14.5,7.3,-6.318,58.214,stornoway,1106.1555267122794
8016,1919,6,13.4,8.4,-6.318,58.214,stornoway,1106.1555267122794
8017,1919,7,14.1,9.5,-6.318,58.214,stornoway,1106.1555267122794
8018,1919,8,14.9,10.5,-6.318,58.214,stornoway,1106.1555267122794
8019,1919,9,13.3,8.4,-6.318,58.214,stornoway,1106.1555267122794
8020,1919,10,10.5,5.1,-6.318,58.214,stornoway,1106.1555267122794
8021,1919,11,5.7,0.9,-6.318,58.214,stornoway,1106.1555267122794
8022,1919,12,6.2,2.1,-6.318,58.214,stornoway,1106.1555267122794
8023,1920,1,6.6,---,-6.318,58.214,stornoway,1106.1555267122794
8024,1920,2,8.2,---,-6.318,58.214,stornoway,1106.1555267122794
8025,1920,3,8.3,---,-6.318,58.214,stornoway,1106.1555267122794
8026,1920,4,9.1,4.1,-6.318,58.214,stornoway,1106.1555267122794
8027,1920,5,12,6.6,-6.318,58.214,stornoway,1106.1555267122794
8028,1920,6,15.9,9.4,-6.318,58.214,stornoway,1106.1555267122794
8029,1920,7,15.4,9.6,-6.318,58.214,stornoway,1106.1555267122794
8030,1920,8,14.7,9,-6.318,58.214,stornoway,1106.1555267122794
8031,1920,9,14.1,8.2,-6.318,58.214,stornoway,1106.1555267122794
8032,1920,10,13.4,8.5,-6.318,58.214,stornoway,1106.1555267122794
8033,1920,11,10.3,5.8,-6.318,58.214,stornoway,1106.1555267122794
8034,1920,12,7.5,3.6,-6.318,58.214,stornoway,1106.1555267122794
8035,1921,1,7.7,3.5,-6.318,58.214,stornoway,1106.1555267122794
8036,1921,2,8.1,4.3,-6.318,58.214,stornoway,1106.1555267122794
8037,1921,3,8.1,2.6,-6.318,58.214,stornoway,1106.1555267122794
8038,1921,4,11.4,4.3,-6.318,58.214,stornoway,1106.1555267122794
8039,1921,5,11.8,6,-6.318,58.214,stornoway,1106.1555267122794
8040,1921,6,14.1,8.3,-6.318,58.214,stornoway,1106.1555267122794
8041,1921,7,16.2,10.3,-6.318,58.214,stornoway,1106.1555267122794
8042,1921,8,14.6,8.3,-6.318,58.214,stornoway,1106.1555267122794
8043,1921,9,14.1,8.4,-6.318,58.214,stornoway,1106.1555267122794
8044,1921,10,12.9,7.6,-6.318,58.214,stornoway,1106.1555267122794
8045,1921,11,8.5,2.8,-6.318,58.214,stornoway,1106.1555267122794
8046,1921,12,9.3,3.4,-6.318,58.214,stornoway,1106.1555267122794
8047,1922,1,6.2,1.8,-6.318,58.214,stornoway,1106.1555267122794
8048,1922,2,7.5,2.3,-6.318,58.214,stornoway,1106.1555267122794
8049,1922,3,7.8,2.2,-6.318,58.214,stornoway,1106.1555267122794
8050,1922,4,7.6,1,-6.318,58.214,stornoway,1106.1555267122794
8051,1922,5,11.5,5.8,-6.318,58.214,stornoway,1106.1555267122794
8052,1922,6,13.1,7.6,-6.318,58.214,stornoway,1106.1555267122794
8053,1922,7,14,8,-6.318,58.214,stornoway,1106.1555267122794
8054,1922,8,14,8.2,-6.318,58.214,stornoway,1106.1555267122794
8055,1922,9,13.5,6.4,-6.318,58.214,stornoway,1106.1555267122794
8056,1922,10,11.3,3.2,-6.318,58.214,stornoway,1106.1555267122794
8057,1922,11,9,3.1,-6.318,58.214,stornoway,1106.1555267122794
8058,1922,12,7.8,3.6,-6.318,58.214,stornoway,1106.1555267122794
8059,1923,1,8.8,3.6,-6.318,58.214,stornoway,1106.1555267122794
8060,1923,2,7.1,3.3,-6.318,58.214,stornoway,1106.1555267122794
8061,1923,3,9.5,1.7,-6.318,58.214,stornoway,1106.1555267122794
8062,1923,4,9.3,3,-6.318,58.214,stornoway,1106.1555267122794
8063,1923,5,9.4,3.7,-6.318,58.214,stornoway,1106.1555267122794
8064,1923,6,12.2,7.1,-6.318,58.214,stornoway,1106.1555267122794
8065,1923,7,16.1,10.3,-6.318,58.214,stornoway,1106.1555267122794
8066,1923,8,15,8.9,-6.318,58.214,stornoway,1106.1555267122794
8067,1923,9,13,6.6,-6.318,58.214,stornoway,1106.1555267122794
8068,1923,10,10.6,4.7,-6.318,58.214,stornoway,1106.1555267122794
8069,1923,11,6,0.7,-6.318,58.214,stornoway,1106.1555267122794
8070,1923,12,6.9,1.5,-6.318,58.214,stornoway,1106.1555267122794
8071,1924,1,7.5,2.6,-6.318,58.214,stornoway,1106.1555267122794
8072,1924,2,7.1,1.8,-6.318,58.214,stornoway,1106.1555267122794
8073,1924,3,6.3,1,-6.318,58.214,stornoway,1106.1555267122794
8074,1924,4,9,1.9,-6.318,58.214,stornoway,1106.1555267122794
8075,1924,5,10.9,4.8,-6.318,58.214,stornoway,1106.1555267122794
8076,1924,6,13.3,7.6,-6.318,58.214,stornoway,1106.1555267122794
8077,1924,7,15.7,9.1,-6.318,58.214,stornoway,1106.1555267122794
8078,1924,8,14.9,10.2,-6.318,58.214,stornoway,1106.1555267122794
8079,1924,9,13.8,7.5,-6.318,58.214,stornoway,1106.1555267122794
8080,1924,10,11.7,5.2,-6.318,58.214,stornoway,1106.1555267122794
8081,1924,11,9.9,4.7,-6.318,58.214,stornoway,1106.1555267122794
8082,1924,12,9.3,4.5,-6.318,58.214,stornoway,1106.1555267122794
8083,1925,1,7.9,3.1,-6.318,58.214,stornoway,1106.1555267122794
8084,1925,2,6.5,1.3,-6.318,58.214,stornoway,1106.1555267122794
8085,1925,3,7.2,1.6,-6.318,58.214,stornoway,1106.1555267122794
8086,1925,4,9.1,2.7,-6.318,58.214,stornoway,1106.1555267122794
8087,1925,5,11.6,6.4,-6.318,58.214,stornoway,1106.1555267122794
8088,1925,6,14.9,8.7,-6.318,58.214,stornoway,1106.1555267122794
8089,1925,7,17.1,10.6,-6.318,58.214,stornoway,1106.1555267122794
8090,1925,8,15.9,9.8,-6.318,58.214,stornoway,1106.1555267122794
8091,1925,9,12.4,6.8,-6.318,58.214,stornoway,1106.1555267122794
8092,1925,10,11.2,5.7,-6.318,58.214,stornoway,1106.1555267122794
8093,1925,11,7.8,2.6,-6.318,58.214,stornoway,1106.1555267122794
8094,1925,12,5.5,0.2,-6.318,58.214,stornoway,1106.1555267122794
8095,1926,1,7.6,2.7,-6.318,58.214,stornoway,1106.1555267122794
8096,1926,2,7.8,2.1,-6.318,58.214,stornoway,1106.1555267122794
8097,1926,3,8.6,2.2,-6.318,58.214,stornoway,1106.1555267122794
8098,1926,4,11.1,5.3,-6.318,58.214,stornoway,1106.1555267122794
8099,1926,5,11.6,5.1,-6.318,58.214,stornoway,1106.1555267122794
8100,1926,6,14.7,8.8,-6.318,58.214,stornoway,1106.1555267122794
8101,1926,7,17.3,9.3,-6.318,58.214,stornoway,1106.1555267122794
8102,1926,8,16.7,10.2,-6.318,58.214,stornoway,1106.1555267122794
8103,1926,9,14.2,8,-6.318,58.214,stornoway,1106.1555267122794
8104,1926,10,8.8,3.1,-6.318,58.214,stornoway,1106.1555267122794
8105,1926,11,8.5,2.1,-6.318,58.214,stornoway,1106.1555267122794
8106,1926,12,7.9,2.9,-6.318,58.214,stornoway,1106.1555267122794
8107,1927,1,6.7,2.1,-6.318,58.214,stornoway,1106.1555267122794
8108,1927,2,8.1,3,-6.318,58.214,stornoway,1106.1555267122794
8109,1927,3,9.3,2.7,-6.318,58.214,stornoway,1106.1555267122794
8110,1927,4,---,---,-6.318,58.214,stornoway,1106.1555267122794
8111,1927,5,10.9,4.3,-6.318,58.214,stornoway,1106.1555267122794
8112,1927,6,12.6,6.2,-6.318,58.214,stornoway,1106.1555267122794
8113,1927,7,16.9,10.3,-6.318,58.214,stornoway,1106.1555267122794
8114,1927,8,17.1,9.5,-6.318,58.214,stornoway,1106.1555267122794
8115,1927,9,12.9,6.6,-6.318,58.214,stornoway,1106.1555267122794
8116,1927,10,11.5,4.9,-6.318,58.214,stornoway,1106.1555267122794
8117,1927,11,8.4,3.3,-6.318,58.214,stornoway,1106.1555267122794
8118,1927,12,5,0.2,-6.318,58.214,stornoway,1106.1555267122794
8119,1928,1,7.3,1.8,-6.318,58.214,stornoway,1106.1555267122794
8120,1928,2,7.9,1.4,-6.318,58.214,stornoway,1106.1555267122794
8121,1928,3,7.7,2.4,-6.318,58.214,stornoway,1106.1555267122794
8122,1928,4,9.8,3.2,-6.318,58.214,stornoway,1106.1555267122794
8123,1928,5,12.4,5.8,-6.318,58.214,stornoway,1106.1555267122794
8124,1928,6,12.8,6.2,-6.318,58.214,stornoway,1106.1555267122794
8125,1928,7,14.5,9.5,-6.318,58.214,stornoway,1106.1555267122794
8126,1928,8,16,9.3,-6.318,58.214,stornoway,1106.1555267122794
8127,1928,9,13.9,6.8,-6.318,58.214,stornoway,1106.1555267122794
8128,1928,10,11.9,6,-6.318,58.214,stornoway,1106.1555267122794
8129,1928,11,9,3.8,-6.318,58.214,stornoway,1106.1555267122794
8130,1928,12,6.9,2.8,-6.318,58.214,stornoway,1106.1555267122794
8131,1929,1,5.4,0.1,-6.318,58.214,stornoway,1106.1555267122794
8132,1929,2,5.8,1.2,-6.318,58.214,stornoway,1106.1555267122794
8133,1929,3,10.6,2.2,-6.318,58.214,stornoway,1106.1555267122794
8134,1929,4,9,2.1,-6.318,58.214,stornoway,1106.1555267122794
8135,1929,5,12.8,5.5,-6.318,58.214,stornoway,1106.1555267122794
8136,1929,6,13.2,7.4,-6.318,58.214,stornoway,1106.1555267122794
8137,1929,7,15.9,9.9,-6.318,58.214,stornoway,1106.1555267122794
8138,1929,8,15.3,9.2,-6.318,58.214,stornoway,1106.1555267122794
8139,1929,9,14.1,8.9,-6.318,58.214,stornoway,1106.1555267122794
8140,1929,10,10.3,5.1,-6.318,58.214,stornoway,1106.1555267122794
8141,1929,11,8.5,4.2,-6.318,58.214,stornoway,1106.1555267122794
8142,1929,12,7.4,2.8,-6.318,58.214,stornoway,1106.1555267122794
8143,1930,1,6.5,2,-6.318,58.214,stornoway,1106.1555267122794
8144,1930,2,6.1,0.8,-6.318,58.214,stornoway,1106.1555267122794
8145,1930,3,6.7,-0.2,-6.318,58.214,stornoway,1106.1555267122794
8146,1930,4,10.2,3.7,-6.318,58.214,stornoway,1106.1555267122794
8147,1930,5,11.9,5.3,-6.318,58.214,stornoway,1106.1555267122794
8148,1930,6,16,9,-6.318,58.214,stornoway,1106.1555267122794
8149,1930,7,15.5,10,-6.318,58.214,stornoway,1106.1555267122794
8150,1930,8,15.8,10.8,-6.318,58.214,stornoway,1106.1555267122794
8151,1930,9,14.6,8.5,-6.318,58.214,stornoway,1106.1555267122794
8152,1930,10,11.1,6.3,-6.318,58.214,stornoway,1106.1555267122794
8153,1930,11,8.2,2.3,-6.318,58.214,stornoway,1106.1555267122794
8154,1930,12,8,3.4,-6.318,58.214,stornoway,1106.1555267122794
8155,1931,1,6.9,1.9,-6.318,58.214,stornoway,1106.1555267122794
8156,1931,2,6.5,1.4,-6.318,58.214,stornoway,1106.1555267122794
8157,1931,3,6.6,0.8,-6.318,58.214,stornoway,1106.1555267122794
8158,1931,4,9.4,3.8,-6.318,58.214,stornoway,1106.1555267122794
8159,1931,5,11.8,6.4,-6.318,58.214,stornoway,1106.1555267122794
8160,1931,6,13.3,8.3,-6.318,58.214,stornoway,1106.1555267122794
8161,1931,7,15.3,10.4,-6.318,58.214,stornoway,1106.1555267122794
8162,1931,8,16.1,9.5,-6.318,58.214,stornoway,1106.1555267122794
8163,1931,9,14,7.9,-6.318,58.214,stornoway,1106.1555267122794
8164,1931,10,11.7,5.9,-6.318,58.214,stornoway,1106.1555267122794
8165,1931,11,10.6,6.1,-6.318,58.214,stornoway,1106.1555267122794
8166,1931,12,9.4,4.5,-6.318,58.214,stornoway,1106.1555267122794
8167,1932,1,9.3,3.5,-6.318,58.214,stornoway,1106.1555267122794
8168,1932,2,8.4,3.6,-6.318,58.214,stornoway,1106.1555267122794
8169,1932,3,8.2,2.5,-6.318,58.214,stornoway,1106.1555267122794
8170,1932,4,8.8,2,-6.318,58.214,stornoway,1106.1555267122794
8171,1932,5,11.4,5.7,-6.318,58.214,stornoway,1106.1555267122794
8172,1932,6,14.8,8.2,-6.318,58.214,stornoway,1106.1555267122794
8173,1932,7,15.9,10.5,-6.318,58.214,stornoway,1106.1555267122794
8174,1932,8,16.1,10.5,-6.318,58.214,stornoway,1106.1555267122794
8175,1932,9,13.6,7.8,-6.318,58.214,stornoway,1106.1555267122794
8176,1932,10,10.6,5.1,-6.318,58.214,stornoway,1106.1555267122794
8177,1932,11,9.5,4.1,-6.318,58.214,stornoway,1106.1555267122794
8178,1932,12,8.4,3,-6.318,58.214,stornoway,1106.1555267122794
8179,1933,1,7.2,2.4,-6.318,58.214,stornoway,1106.1555267122794
8180,1933,2,6.4,1.5,-6.318,58.214,stornoway,1106.1555267122794
8181,1933,3,9.6,4.3,-6.318,58.214,stornoway,1106.1555267122794
8182,1933,4,10,5,-6.318,58.214,stornoway,1106.1555267122794
8183,1933,5,12.5,6.8,-6.318,58.214,stornoway,1106.1555267122794
8184,1933,6,16.1,9.8,-6.318,58.214,stornoway,1106.1555267122794
8185,1933,7,18.1,12.3,-6.318,58.214,stornoway,1106.1555267122794
8186,1933,8,16.8,11.2,-6.318,58.214,stornoway,1106.1555267122794
8187,1933,9,15.6,10.3,-6.318,58.214,stornoway,1106.1555267122794
8188,1933,10,11.6,7,-6.318,58.214,stornoway,1106.1555267122794
8189,1933,11,9.2,4.7,-6.318,58.214,stornoway,1106.1555267122794
8190,1933,12,7.8,4,-6.318,58.214,stornoway,1106.1555267122794
8191,1934,1,8.5,3.7,-6.318,58.214,stornoway,1106.1555267122794
8192,1934,2,8.6,4.8,-6.318,58.214,stornoway,1106.1555267122794
8193,1934,3,7.2,1.8,-6.318,58.214,stornoway,1106.1555267122794
8194,1934,4,8.2,3.3,-6.318,58.214,stornoway,1106.1555267122794
8195,1934,5,11.4,5.5,-6.318,58.214,stornoway,1106.1555267122794
8196,1934,6,14,8.6,-6.318,58.214,stornoway,1106.1555267122794
8197,1934,7,17,11.3,-6.318,58.214,stornoway,1106.1555267122794
8198,1934,8,15.5,11.4,-6.318,58.214,stornoway,1106.1555267122794
8199,1934,9,14.6,9.5,-6.318,58.214,stornoway,1106.1555267122794
8200,1934,10,11.1,6,-6.318,58.214,stornoway,1106.1555267122794
8201,1934,11,8.6,4,-6.318,58.214,stornoway,1106.1555267122794
8202,1934,12,9.1,6.1,-6.318,58.214,stornoway,1106.1555267122794
8203,1935,1,8.1,3.8,-6.318,58.214,stornoway,1106.1555267122794
8204,1935,2,7.3,2.4,-6.318,58.214,stornoway,1106.1555267122794
8205,1935,3,9.1,3.8,-6.318,58.214,stornoway,1106.1555267122794
8206,1935,4,8.9,3.5,-6.318,58.214,stornoway,1106.1555267122794
8207,1935,5,11.9,5.9,-6.318,58.214,stornoway,1106.1555267122794
8208,1935,6,14.2,8.9,-6.318,58.214,stornoway,1106.1555267122794
8209,1935,7,16,10.6,-6.318,58.214,stornoway,1106.1555267122794
8210,1935,8,16.3,11,-6.318,58.214,stornoway,1106.1555267122794
8211,1935,9,14.2,9.2,-6.318,58.214,stornoway,1106.1555267122794
8212,1935,10,10.5,5.7,-6.318,58.214,stornoway,1106.1555267122794
8213,1935,11,9,4.7,-6.318,58.214,stornoway,1106.1555267122794
8214,1935,12,5.7,2.1,-6.318,58.214,stornoway,1106.1555267122794
8215,1936,1,5.3,1.2,-6.318,58.214,stornoway,1106.1555267122794
8216,1936,2,6.3,1.5,-6.318,58.214,stornoway,1106.1555267122794
8217,1936,3,8.5,3.6,-6.318,58.214,stornoway,1106.1555267122794
8218,1936,4,8.6,2.7,-6.318,58.214,stornoway,1106.1555267122794
8219,1936,5,12.7,6.8,-6.318,58.214,stornoway,1106.1555267122794
8220,1936,6,15.3,8.5,-6.318,58.214,stornoway,1106.1555267122794
8221,1936,7,16.4,11,-6.318,58.214,stornoway,1106.1555267122794
8222,1936,8,16.2,11.4,-6.318,58.214,stornoway,1106.1555267122794
8223,1936,9,15,9.9,-6.318,58.214,stornoway,1106.1555267122794
8224,1936,10,12.2,6.6,-6.318,58.214,stornoway,1106.1555267122794
8225,1936,11,9.2,4.6,-6.318,58.214,stornoway,1106.1555267122794
8226,1936,12,7.9,3.4,-6.318,58.214,stornoway,1106.1555267122794
8227,1937,1,7.8,3.8,-6.318,58.214,stornoway,1106.1555267122794
8228,1937,2,6.4,1.9,-6.318,58.214,stornoway,1106.1555267122794
8229,1937,3,5.3,0.6,-6.318,58.214,stornoway,1106.1555267122794
8230,1937,4,10.4,5.5,-6.318,58.214,stornoway,1106.1555267122794
8231,1937,5,13.4,7.1,-6.318,58.214,stornoway,1106.1555267122794
8232,1937,6,14.3,8.6,-6.318,58.214,stornoway,1106.1555267122794
8233,1937,7,15.5,10.3,-6.318,58.214,stornoway,1106.1555267122794
8234,1937,8,15.8,10.9,-6.318,58.214,stornoway,1106.1555267122794
8235,1937,9,13.7,8.9,-6.318,58.214,stornoway,1106.1555267122794
8236,1937,10,11.7,7.3,-6.318,58.214,stornoway,1106.1555267122794
8237,1937,11,9,4.5,-6.318,58.214,stornoway,1106.1555267122794
8238,1937,12,6.4,2.6,-6.318,58.214,stornoway,1106.1555267122794
8239,1938,1,7.8,3.1,-6.318,58.214,stornoway,1106.1555267122794
8240,1938,2,7.6,2.6,-6.318,58.214,stornoway,1106.1555267122794
8241,1938,3,10.1,5.8,-6.318,58.214,stornoway,1106.1555267122794
8242,1938,4,10.2,4.7,-6.318,58.214,stornoway,1106.1555267122794
8243,1938,5,11,5.2,-6.318,58.214,stornoway,1106.1555267122794
8244,1938,6,13.3,8.4,-6.318,58.214,stornoway,1106.1555267122794
8245,1938,7,15.2,10.2,-6.318,58.214,stornoway,1106.1555267122794
8246,1938,8,16.8,10.7,-6.318,58.214,stornoway,1106.1555267122794
8247,1938,9,14.5,9.8,-6.318,58.214,stornoway,1106.1555267122794
8248,1938,10,11.6,6.8,-6.318,58.214,stornoway,1106.1555267122794
8249,1938,11,9.6,5.5,-6.318,58.214,stornoway,1106.1555267122794
8250,1938,12,7.4,3.5,-6.318,58.214,stornoway,1106.1555267122794
8251,1939,1,5.6,1.6,-6.318,58.214,stornoway,1106.1555267122794
8252,1939,2,8.4,4,-6.318,58.214,stornoway,1106.1555267122794
8253,1939,3,8.3,3.3,-6.318,58.214,stornoway,1106.1555267122794
8254,1939,4,9.9,4.5,-6.318,58.214,stornoway,1106.1555267122794
8255,1939,5,12.1,7.3,-6.318,58.214,stornoway,1106.1555267122794
8256,1939,6,14.9,8.4,-6.318,58.214,stornoway,1106.1555267122794
8257,1939,7,14.5,10.4,-6.318,58.214,stornoway,1106.1555267122794
8258,1939,8,17,11.6,-6.318,58.214,stornoway,1106.1555267122794
8259,1939,9,15.4,10.2,-6.318,58.214,stornoway,1106.1555267122794
8260,1939,10,11.1,6.5,-6.318,58.214,stornoway,1106.1555267122794
8261,1939,11,9.4,5.2,-6.318,58.214,stornoway,1106.1555267122794
8262,1939,12,7.4,3.9,-6.318,58.214,stornoway,1106.1555267122794
8263,1940,1,5.4,1.8,-6.318,58.214,stornoway,1106.1555267122794
8264,1940,2,6.5,2.7,-6.318,58.214,stornoway,1106.1555267122794
8265,1940,3,7.5,2,-6.318,58.214,stornoway,1106.1555267122794
8266,1940,4,9.5,4.2,-6.318,58.214,stornoway,1106.1555267122794
8267,1940,5,14,8,-6.318,58.214,stornoway,1106.1555267122794
8268,1940,6,16.7,10.1,-6.318,58.214,stornoway,1106.1555267122794
8269,1940,7,14.9,10.3,-6.318,58.214,stornoway,1106.1555267122794
8270,1940,8,15.3,10.1,-6.318,58.214,stornoway,1106.1555267122794
8271,1940,9,13,7.8,-6.318,58.214,stornoway,1106.1555267122794
8272,1940,10,11.6,7.2,-6.318,58.214,stornoway,1106.1555267122794
8273,1940,11,8.9,4.2,-6.318,58.214,stornoway,1106.1555267122794
8274,1940,12,6.9,2.9,-6.318,58.214,stornoway,1106.1555267122794
8275,1941,1,4.3,0.8,-6.318,58.214,stornoway,1106.1555267122794
8276,1941,2,5.7,1,-6.318,58.214,stornoway,1106.1555267122794
8277,1941,3,6.9,1.4,-6.318,58.214,stornoway,1106.1555267122794
8278,1941,4,8.4,3.2,-6.318,58.214,stornoway,1106.1555267122794
8279,1941,5,11,4.9,-6.318,58.214,stornoway,1106.1555267122794
8280,1941,6,14.7,8.4,-6.318,58.214,stornoway,1106.1555267122794
8281,1941,7,15.9,10.9,-6.318,58.214,stornoway,1106.1555267122794
8282,1941,8,14.9,10.4,-6.318,58.214,stornoway,1106.1555267122794
8283,1941,9,15.3,10.8,-6.318,58.214,stornoway,1106.1555267122794
8284,1941,10,12.2,6.5,-6.318,58.214,stornoway,1106.1555267122794
8285,1941,11,9.6,4.9,-6.318,58.214,stornoway,1106.1555267122794
8286,1941,12,9.1,4.7,-6.318,58.214,stornoway,1106.1555267122794
8287,1942,1,6.6,2.2,-6.318,58.214,stornoway,1106.1555267122794
8288,1942,2,6.2,1.2,-6.318,58.214,stornoway,1106.1555267122794
8289,1942,3,7.1,3.1,-6.318,58.214,stornoway,1106.1555267122794
8290,1942,4,11.3,5,-6.318,58.214,stornoway,1106.1555267122794
8291,1942,5,12,6,-6.318,58.214,stornoway,1106.1555267122794
8292,1942,6,13.2,8,-6.318,58.214,stornoway,1106.1555267122794
8293,1942,7,15.3,10.2,-6.318,58.214,stornoway,1106.1555267122794
8294,1942,8,15.2,11.5,-6.318,58.214,stornoway,1106.1555267122794
8295,1942,9,13.5,9.1,-6.318,58.214,stornoway,1106.1555267122794
8296,1942,10,11,6.2,-6.318,58.214,stornoway,1106.1555267122794
8297,1942,11,9.1,3.1,-6.318,58.214,stornoway,1106.1555267122794
8298,1942,12,9.3,3.8,-6.318,58.214,stornoway,1106.1555267122794
8299,1943,1,7.4,2.5,-6.318,58.214,stornoway,1106.1555267122794
8300,1943,2,9,2.7,-6.318,58.214,stornoway,1106.1555267122794
8301,1943,3,9.6,3.9,-6.318,58.214,stornoway,1106.1555267122794
8302,1943,4,10.9,5,-6.318,58.214,stornoway,1106.1555267122794
8303,1943,5,12.3,5.6,-6.318,58.214,stornoway,1106.1555267122794
8304,1943,6,14.3,8.4,-6.318,58.214,stornoway,1106.1555267122794
8305,1943,7,15.7,9.7,-6.318,58.214,stornoway,1106.1555267122794
8306,1943,8,14.7,9.3,-6.318,58.214,stornoway,1106.1555267122794
8307,1943,9,14.4,7.9,-6.318,58.214,stornoway,1106.1555267122794
8308,1943,10,12.8,7.7,-6.318,58.214,stornoway,1106.1555267122794
8309,1943,11,9,3.6,-6.318,58.214,stornoway,1106.1555267122794
8310,1943,12,8.3,2.9,-6.318,58.214,stornoway,1106.1555267122794
8311,1944,1,8.1,2.8,-6.318,58.214,stornoway,1106.1555267122794
8312,1944,2,7.2,1.4,-6.318,58.214,stornoway,1106.1555267122794
8313,1944,3,7.8,2.6,-6.318,58.214,stornoway,1106.1555267122794
8314,1944,4,11.5,5.5,-6.318,58.214,stornoway,1106.1555267122794
8315,1944,5,11.7,6.4,-6.318,58.214,stornoway,1106.1555267122794
8316,1944,6,13.6,8.4,-6.318,58.214,stornoway,1106.1555267122794
8317,1944,7,16.9,11.2,-6.318,58.214,stornoway,1106.1555267122794
8318,1944,8,17.6,9.8,-6.318,58.214,stornoway,1106.1555267122794
8319,1944,9,13.8,7,-6.318,58.214,stornoway,1106.1555267122794
8320,1944,10,11.4,5.1,-6.318,58.214,stornoway,1106.1555267122794
8321,1944,11,8,1.6,-6.318,58.214,stornoway,1106.1555267122794
8322,1944,12,7.2,2.2,-6.318,58.214,stornoway,1106.1555267122794
8323,1945,1,4.4,-2.3,-6.318,58.214,stornoway,1106.1555267122794
8324,1945,2,8.6,3.3,-6.318,58.214,stornoway,1106.1555267122794
8325,1945,3,10.5,5.4,-6.318,58.214,stornoway,1106.1555267122794
8326,1945,4,10.3,4.7,-6.318,58.214,stornoway,1106.1555267122794
8327,1945,5,12.7,5.8,-6.318,58.214,stornoway,1106.1555267122794
8328,1945,6,15.4,8.5,-6.318,58.214,stornoway,1106.1555267122794
8329,1945,7,16.6,11.3,-6.318,58.214,stornoway,1106.1555267122794
8330,1945,8,17,10.8,-6.318,58.214,stornoway,1106.1555267122794
8331,1945,9,15.6,9.6,-6.318,58.214,stornoway,1106.1555267122794
8332,1945,10,13.5,7.8,-6.318,58.214,stornoway,1106.1555267122794
8333,1945,11,10.9,4.8,-6.318,58.214,stornoway,1106.1555267122794
8334,1945,12,8.7,3.1,-6.318,58.214,stornoway,1106.1555267122794
8335,1946,1,7.6,2.6,-6.318,58.214,stornoway,1106.1555267122794
8336,1946,2,7.3,1.3,-6.318,58.214,stornoway,1106.1555267122794
8337,1946,3,8.5,3,-6.318,58.214,stornoway,1106.1555267122794
8338,1946,4,10.7,4.6,-6.318,58.214,stornoway,1106.1555267122794
8339,1946,5,13.1,5.7,-6.318,58.214,stornoway,1106.1555267122794
8340,1946,6,14.3,7.9,-6.318,58.214,stornoway,1106.1555267122794
8341,1946,7,15.2,10.5,-6.318,58.214,stornoway,1106.1555267122794
8342,1946,8,15.6,9,-6.318,58.214,stornoway,1106.1555267122794
8343,1946,9,14.3,9,-6.318,58.214,stornoway,1106.1555267122794
8344,1946,10,11.9,5.4,-6.318,58.214,stornoway,1106.1555267122794
8345,1946,11,9.5,4.1,-6.318,58.214,stornoway,1106.1555267122794
8346,1946,12,7.6,1.4,-6.318,58.214,stornoway,1106.1555267122794
8347,1947,1,6.7,1.2,-6.318,58.214,stornoway,1106.1555267122794
8348,1947,2,2.9,-2.1,-6.318,58.214,stornoway,1106.1555267122794
8349,1947,3,5.4,-0.2,-6.318,58.214,stornoway,1106.1555267122794
8350,1947,4,9.1,3.7,-6.318,58.214,stornoway,1106.1555267122794
8351,1947,5,13.4,6.7,-6.318,58.214,stornoway,1106.1555267122794
8352,1947,6,14.6,8.7,-6.318,58.214,stornoway,1106.1555267122794
8353,1947,7,16.6,10,-6.318,58.214,stornoway,1106.1555267122794
8354,1947,8,19.4,10.7,-6.318,58.214,stornoway,1106.1555267122794
8355,1947,9,14.8,8.4,-6.318,58.214,stornoway,1106.1555267122794
8356,1947,10,13.2,7.3,-6.318,58.214,stornoway,1106.1555267122794
8357,1947,11,8.4,3,-6.318,58.214,stornoway,1106.1555267122794
